tree_id,trunk_diam,status,health,spc_common,neighborhood
638372,14,Alive,Good,white ash,South Ozone Park
74099,4,Dead,,,East Harlem South
77973,13,Alive,Good,Sophora,Jackson Heights
607695,7,Alive,Fair,Callery pear,Cambria Heights
507900,6,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
666161,3,Dead,,,Jamaica
634746,18,Alive,Good,green ash,Glendale
345881,4,Alive,Good,serviceberry,Westerleigh
437222,3,Alive,Good,'Schubert' chokecherry,East New York
468576,9,Alive,Good,Amur maple,Bedford Park-Fordham North
445338,18,Alive,Poor,Japanese zelkova,East Flatbush-Farragut
302723,12,Alive,Good,willow oak,Murray Hill-Kips Bay
264031,16,Alive,Fair,honeylocust,BK17
386248,7,Alive,Fair,Callery pear,Hunters Point-Sunnyside-West Maspeth
425463,6,Alive,Good,American linden,Hunts Point
435117,29,Alive,Good,pin oak,Grasmere-Arrochar-Ft. Wadsworth
51667,9,Alive,Good,Japanese zelkova,Kew Gardens Hills
274629,48,Alive,Good,sugar maple,Springfield Gardens North
246210,36,Alive,Good,London planetree,QN43
639011,17,Alive,Good,silver maple,Jackson Heights
688045,19,Alive,Good,Norway maple,Flatlands
233455,16,Alive,Fair,London planetree,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
133574,4,Alive,Good,honeylocust,Murray Hill-Kips Bay
62532,3,Alive,Good,Callery pear,Williamsbridge-Olinville
621392,13,Alive,Good,willow oak,Carroll Gardens-Columbia Street-Red Hook
1483,5,Alive,Good,Callery pear,Murray Hill
32298,4,Alive,Fair,Sophora,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
567681,17,Alive,Fair,maple,Laurelton
511890,7,Alive,Good,Callery pear,Great Kills
707416,4,Alive,Good,cherry,Jamaica
151207,10,Alive,Good,honeylocust,Rego Park
244086,2,Alive,Good,English oak,East Harlem South
57145,14,Alive,Good,Norway maple,Borough Park
555146,11,Alive,Good,ginkgo,Douglas Manor-Douglaston-Little Neck
76527,11,Alive,Good,Callery pear,QN20
49783,8,Alive,Good,Callery pear,SI54
261402,2,Alive,Good,sugar maple,Flushing
45181,4,Alive,Good,swamp white oak,Georgetown-Marine Park-Bergen Beach-Mill Basin
631402,15,Alive,Good,littleleaf linden,Glendale
211317,6,Alive,Good,northern red oak,Steinway
691894,11,Alive,Good,Japanese zelkova,Briarwood-Jamaica Hills
243082,2,Alive,Good,littleleaf linden,Bellerose
361556,3,Alive,Good,Norway maple,Rossville-Woodrow
493817,12,Alive,Good,honeylocust,New Springville-Bloomfield-Travis
38993,14,Alive,Good,green ash,Kew Gardens Hills
397876,10,Alive,Good,honeylocust,Central Harlem North-Polo Grounds
666396,2,Alive,Good,ginkgo,Hollis
204525,6,Alive,Good,Kentucky coffeetree,Brownsville
201661,6,Alive,Good,London planetree,QN17
583316,5,Alive,Good,red maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
122068,4,Alive,Poor,Callery pear,Lenox Hill-Roosevelt Island
670064,6,Alive,Fair,crimson king maple,Whitestone
433593,4,Alive,Good,ginkgo,Grasmere-Arrochar-Ft. Wadsworth
339926,2,Dead,,,Hunters Point-Sunnyside-West Maspeth
486323,12,Alive,Good,Callery pear,Whitestone
16131,0,Alive,Good,honeylocust,College Point
170627,20,Alive,Good,London planetree,Ocean Parkway South
372420,16,Alive,Good,London planetree,New Brighton-Silver Lake
278364,22,Alive,Fair,London planetree,Soundview-Castle Hill-Clason Point-Harding Park
132387,22,Alive,Good,London planetree,Forest Hills
131720,6,Alive,Fair,red maple,Oakland Gardens
134557,11,Alive,Good,ginkgo,Gramercy
36442,12,Alive,Fair,Japanese zelkova,30
446826,7,Alive,Good,Chinese elm,Far Rockaway-Bayswater
593732,6,Alive,Good,Japanese zelkova,Richmond Hill
441008,2,Alive,Good,golden raintree,Old Town-Dongan Hills-South Beach
19971,2,Alive,Good,Callery pear,Grasmere-Arrochar-Ft. Wadsworth
676996,8,Alive,Good,Callery pear,Murray Hill
37814,9,Alive,Fair,green ash,Ridgewood
647472,10,Alive,Good,sycamore maple,Murray Hill
403538,2,Alive,Fair,American linden,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
275585,19,Alive,Poor,pin oak,QN43
45959,11,Alive,Good,Callery pear,Lincoln Square
531324,17,Alive,Good,sycamore maple,Elmhurst
544842,6,Alive,Good,honeylocust,Stuyvesant Heights
464523,9,Alive,Good,Callery pear,Mariner's Harbor-Arlington-Port Ivory-Graniteville
190316,7,Alive,Good,Sophora,Lenox Hill-Roosevelt Island
31393,4,Alive,Good,red maple,West New Brighton-New Brighton-St. George
682639,16,Alive,Good,cherry,Bensonhurst East
65270,3,Alive,Good,sweetgum,Fresh Meadows-Utopia
468187,0,Stump,,,Woodlawn-Wakefield
425254,4,Alive,Poor,cherry,33
141863,5,Alive,Good,maple,Clinton
313907,10,Alive,Good,Callery pear,Great Kills
578240,11,Alive,Good,crimson king maple,Springfield Gardens North
524617,10,Alive,Good,English oak,West Village
379299,10,Alive,Good,Norway maple,Arden Heights
105813,2,Alive,Good,Callery pear,Old Town-Dongan Hills-South Beach
200474,30,Alive,Good,London planetree,Midwood
81638,10,Alive,Good,London planetree,Hunts Point
423514,16,Alive,Good,Callery pear,Cypress Hills-City Line
139409,6,Alive,Good,northern red oak,Upper West Side
608904,3,Alive,Good,red maple,Pomonok-Flushing Heights-Hillcrest
247074,27,Alive,Good,honeylocust,Upper West Side
195733,14,Alive,Good,pin oak,Astoria
638207,27,Alive,Good,London planetree,Auburndale
559519,10,Alive,Good,red maple,Crown Heights North
123253,6,Alive,Good,red maple,Charleston-Richmond Valley-Tottenville
602756,4,Alive,Good,London planetree,East Williamsburg
82394,7,Alive,Good,Japanese zelkova,Greenpoint
278616,12,Alive,Good,Sophora,Upper East Side-Carnegie Hill
485150,18,Alive,Good,London planetree,Sunset Park West
441205,17,Alive,Fair,Norway maple,Rugby-Remsen Village
404119,14,Alive,Good,London planetree,Hunters Point-Sunnyside-West Maspeth
269666,4,Alive,Good,Chinese elm,Bensonhurst East
638183,11,Alive,Good,littleleaf linden,Jamaica Estates-Holliswood
705821,6,Alive,Good,pin oak,Ozone Park
323389,17,Alive,Good,London planetree,Williamsburg
110741,4,Alive,Good,cherry,Clinton Hill
610571,4,Alive,Good,'Schubert' chokecherry,Pomonok-Flushing Heights-Hillcrest
220783,9,Alive,Good,green ash,Van Cortlandt Village
383437,6,Alive,Good,tulip-poplar,Annadale-Huguenot-Prince's Bay-Eltingville
401738,4,Alive,Good,black locust,Westchester-Unionport
195681,4,Alive,Good,pin oak,Van Cortlandt Village
111809,21,Alive,Good,London planetree,46
555585,4,Alive,Good,littleleaf linden,Bushwick South
209657,10,Alive,Good,Callery pear,Soundview-Castle Hill-Clason Point-Harding Park
322700,24,Alive,Good,littleleaf linden,Whitestone
95142,10,Alive,Good,cherry,Forest Hills
379134,2,Alive,Good,Japanese tree lilac,South Ozone Park
637003,17,Alive,Good,Callery pear,Ft. Totten-Bay Terrace-Clearview
648683,5,Alive,Fair,Japanese tree lilac,Douglas Manor-Douglaston-Little Neck
685823,3,Alive,Good,eastern redbud,Jamaica Estates-Holliswood
119038,16,Alive,Good,honeylocust,Yorkville
342550,3,Alive,Fair,Sophora,Hamilton Heights
624581,7,Alive,Good,London planetree,Borough Park
270547,7,Alive,Good,Norway maple,Bayside-Bayside Hills
229113,15,Alive,Good,American linden,Bellerose
183998,12,Alive,Good,northern red oak,33
718857,19,Alive,Good,honeylocust,QN01
263907,5,Alive,Good,pin oak,25
222535,12,Alive,Good,Japanese zelkova,College Point
320748,12,Alive,Good,American linden,Eastchester-Edenwald-Baychester
602550,22,Alive,Good,pin oak,QN21
649926,18,Alive,Good,green ash,QN07
587934,4,Alive,Good,purple-leaf plum,Woodside
341991,16,Alive,Good,Callery pear,Pelham Bay-Country Club-City Island
459485,2,Dead,,,Far Rockaway-Bayswater
334416,8,Alive,Fair,Norway maple,Rossville-Woodrow
226801,17,Alive,Good,London planetree,19
552532,6,Alive,Good,honeylocust,Rosedale
283845,4,Alive,Good,Norway spruce,Glen Oaks-Floral Park-New Hyde Park
233797,14,Alive,Good,cherry,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
407727,8,Alive,Fair,Norway maple,Prospect Lefferts Gardens-Wingate
139382,7,Alive,Good,Callery pear,Gramercy
2905,4,Alive,Poor,Japanese zelkova,Stapleton-Rosebank
113597,8,Alive,Good,sweetgum,Charleston-Richmond Valley-Tottenville
526797,0,Stump,,,Elmhurst-Maspeth
317190,13,Alive,Fair,crimson king maple,Middle Village
596981,2,Alive,Good,London planetree,Whitestone
583506,21,Alive,Good,London planetree,41
326563,18,Alive,Good,red maple,Allerton-Pelham Gardens
700760,5,Alive,Good,swamp white oak,Rugby-Remsen Village
138211,12,Alive,Poor,scarlet oak,Kensington-Ocean Parkway
226010,2,Alive,Good,pine,Bayside-Bayside Hills
74819,12,Alive,Poor,Norway maple,Great Kills
585116,19,Alive,Good,Callery pear,Rosedale
444798,2,Dead,,,East New York
271228,2,Alive,Good,littleleaf linden,Erasmus
191501,16,Alive,Fair,ginkgo,Erasmus
122765,7,Alive,Good,cherry,Upper East Side-Carnegie Hill
668798,32,Alive,Good,London planetree,Baisley Park
309828,11,Alive,Good,honeylocust,Central Harlem North-Polo Grounds
606292,12,Alive,Good,honeylocust,Kew Gardens Hills
117538,5,Alive,Poor,Sophora,Canarsie
157864,6,Alive,Good,crimson king maple,Hunters Point-Sunnyside-West Maspeth
394034,3,Alive,Good,sweetgum,Van Nest-Morris Park-Westchester Square
611998,31,Alive,Good,London planetree,East Elmhurst
166028,21,Alive,Fair,paper birch,Westerleigh
42445,5,Alive,Poor,crimson king maple,BK40
432070,3,Alive,Good,Japanese zelkova,Claremont-Bathgate
690021,20,Alive,Good,London planetree,Canarsie
19755,4,Alive,Good,cherry,Stapleton-Rosebank
526736,2,Alive,Good,European beech,Annadale-Huguenot-Prince's Bay-Eltingville
457658,3,Alive,Good,silver linden,Whitestone
614042,15,Alive,Good,honeylocust,Bay Ridge
400842,18,Alive,Good,Sophora,Crown Heights North
602878,8,Alive,Good,littleleaf linden,Williamsburg
324543,4,Alive,Good,Chinese elm,West New Brighton-New Brighton-St. George
494901,23,Alive,Good,Siberian elm,New Springville-Bloomfield-Travis
239883,13,Alive,Good,Callery pear,Upper West Side
291653,7,Alive,Good,English oak,Madison
519381,5,Alive,Fair,maple,Charleston-Richmond Valley-Tottenville
489650,3,Alive,Good,honeylocust,Oakwood-Oakwood Beach
112939,18,Alive,Good,Norway maple,Washington Heights South
606365,10,Alive,Good,honeylocust,Kew Gardens Hills
662271,12,Alive,Fair,Norway maple,Murray Hill
301264,7,Alive,Good,common hackberry,Schuylerville-Throgs Neck-Edgewater Park
515810,29,Alive,Good,Norway maple,Annadale-Huguenot-Prince's Bay-Eltingville
57157,2,Alive,Good,littleleaf linden,Borough Park
249668,11,Alive,Good,Norway maple,East New York
619109,2,Alive,Good,cherry,Sunset Park East
670790,6,Alive,Good,cherry,Bayside-Bayside Hills
107467,2,Alive,Fair,Chinese elm,Old Town-Dongan Hills-South Beach
5649,24,Alive,Good,London planetree,16
546377,3,Alive,Fair,silver birch,Borough Park
41662,3,Alive,Good,American linden,West New Brighton-New Brighton-St. George
146076,4,Alive,Poor,red maple,Ocean Hill
457531,1,Alive,Good,golden raintree,Erasmus
704468,2,Alive,Good,Chinese elm,Brownsville
607292,33,Alive,Good,green ash,Woodside
208688,13,Alive,Good,catalpa,BK35
556354,4,Alive,Good,Kentucky coffeetree,Belmont
437338,0,Stump,,,Canarsie
561505,5,Alive,Good,northern red oak,Hollis
243302,19,Alive,Good,honeylocust,Bellerose
527629,14,Alive,Good,honeylocust,Annadale-Huguenot-Prince's Bay-Eltingville
240412,12,Alive,Good,honeylocust,Woodside
596969,32,Alive,Good,London planetree,QN17
99038,4,Alive,Good,cucumber magnolia,Spuyten Duyvil-Kingsbridge
360887,3,Alive,Good,purple-leaf plum,Charleston-Richmond Valley-Tottenville
265347,11,Alive,Good,ginkgo,Schuylerville-Throgs Neck-Edgewater Park
586207,18,Alive,Poor,Norway maple,12
258155,9,Alive,Poor,American linden,Flushing
235779,4,Alive,Fair,London planetree,Clinton
380182,8,Alive,Good,red maple,Morrisania-Melrose
398516,5,Alive,Good,ginkgo,Kensington-Ocean Parkway
473700,35,Alive,Good,London planetree,BX03
128147,19,Alive,Good,Norway maple,Bellerose
640039,16,Alive,Fair,Norway maple,Baisley Park
52085,2,Alive,Good,northern red oak,Jamaica Estates-Holliswood
7824,2,Alive,Good,swamp white oak,Washington Heights South
369097,2,Alive,Good,littleleaf linden,Pelham Bay-Country Club-City Island
507973,19,Alive,Good,London planetree,Soundview-Bruckner
27680,0,Stump,,,Rego Park
647698,19,Alive,Good,ginkgo,Jamaica Estates-Holliswood
364383,38,Alive,Good,pin oak,Allerton-Pelham Gardens
502932,10,Alive,Fair,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
563331,6,Alive,Good,Amur maackia,BK28
521888,9,Alive,Good,Callery pear,Elmhurst
206391,4,Alive,Good,Japanese zelkova,Astoria
638270,13,Alive,Good,honeylocust,Borough Park
224799,15,Alive,Good,Japanese zelkova,QN53
553390,6,Alive,Good,cherry,Grasmere-Arrochar-Ft. Wadsworth
711571,3,Alive,Good,golden raintree,23
654766,11,Alive,Good,honeylocust,Jamaica Estates-Holliswood
708956,49,Alive,Good,London planetree,Bensonhurst West
545872,13,Alive,Good,Sophora,Woodside
89284,9,Alive,Good,littleleaf linden,Van Cortlandt Village
501642,10,Alive,Poor,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
419135,2,Alive,Good,purple-leaf plum,East Flushing
454877,35,Alive,Good,London planetree,BK85
213779,17,Alive,Good,pin oak,Flatbush
306154,19,Alive,Good,willow oak,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
222096,4,Alive,Good,cherry,Clinton Hill
622055,4,Alive,Fair,pin oak,Sunset Park West
715137,43,Alive,Good,London planetree,QN53
181788,3,Alive,Good,'Schubert' chokecherry,Ridgewood
265543,2,Alive,Good,pin oak,Laurelton
271132,15,Alive,Poor,American linden,Bedford
133992,9,Alive,Fair,ginkgo,Murray Hill-Kips Bay
165695,28,Alive,Fair,London planetree,Bensonhurst West
384086,10,Alive,Fair,Norway maple,Pelham Parkway
158753,10,Alive,Good,American linden,Stuyvesant Heights
648870,6,Alive,Good,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
582050,4,Alive,Fair,Callery pear,Woodside
713473,22,Alive,Fair,Norway maple,Ozone Park
105507,9,Alive,Good,littleleaf linden,Springfield Gardens North
212414,3,Alive,Good,pin oak,Hamilton Heights
621857,0,Stump,,,Sunset Park West
687676,29,Alive,Good,London planetree,Glendale
423352,34,Alive,Good,London planetree,East New York
495106,2,Alive,Good,purple-leaf plum,New Springville-Bloomfield-Travis
299730,27,Alive,Good,pin oak,17
114940,27,Alive,Good,northern red oak,Dyker Heights
117571,25,Alive,Good,London planetree,BK29
531050,5,Alive,Fair,Callery pear,Arden Heights
513814,24,Alive,Good,London planetree,21
156204,4,Alive,Good,cherry,East Harlem South
125446,4,Alive,Good,London planetree,East Harlem North
675186,3,Alive,Good,red maple,Oakland Gardens
387182,12,Alive,Good,Amur maple,Borough Park
348704,16,Alive,Good,green ash,Glendale
171267,3,Dead,,,Homecrest
175197,3,Alive,Good,Sophora,Flatbush
312815,2,Alive,Good,Sophora,Bensonhurst West
292032,15,Alive,Good,ginkgo,MN23
93955,3,Alive,Good,pin oak,Jackson Heights
231342,16,Alive,Good,pin oak,Midwood
379237,13,Alive,Fair,Norway maple,South Ozone Park
559032,8,Alive,Good,cherry,North Corona
11911,2,Alive,Poor,English oak,Hammels-Arverne-Edgemere
680876,6,Alive,Good,Sophora,QN31
195585,8,Alive,Good,Callery pear,Hunters Point-Sunnyside-West Maspeth
407379,29,Alive,Good,American elm,Upper East Side-Carnegie Hill
565836,15,Alive,Good,littleleaf linden,Hollis
27258,5,Alive,Good,honeylocust,Bedford
476424,30,Alive,Good,tulip-poplar,Auburndale
126036,7,Alive,Fair,silver linden,Fort Greene
141635,8,Alive,Good,littleleaf linden,North Side-South Side
332286,6,Alive,Good,purple-leaf plum,Lindenwood-Howard Beach
438916,27,Alive,Good,London planetree,Grasmere-Arrochar-Ft. Wadsworth
94801,3,Alive,Good,Japanese zelkova,Forest Hills
553993,10,Alive,Fair,green ash,Bensonhurst West
210410,6,Alive,Good,Japanese zelkova,Mount Hope
545615,10,Alive,Good,honeylocust,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan
200660,8,Alive,Good,Callery pear,Fresh Meadows-Utopia
648126,25,Alive,Good,pin oak,Oakland Gardens
436288,7,Alive,Good,'Schubert' chokecherry,Grasmere-Arrochar-Ft. Wadsworth
577513,16,Alive,Good,green ash,QN02
694575,10,Alive,Good,Callery pear,Rugby-Remsen Village
436009,2,Alive,Good,Sophora,East New York
523242,4,Alive,Good,English oak,Flatlands
215007,14,Alive,Good,green ash,Woodlawn-Wakefield
39063,6,Alive,Good,honeylocust,Homecrest
460336,12,Alive,Good,Norway maple,BK43
633957,17,Alive,Good,common hackberry,South Ozone Park
24629,11,Alive,Fair,silver maple,Grymes Hill-Clifton-Fox Hills
218295,9,Alive,Good,littleleaf linden,Prospect Heights
161339,14,Alive,Good,honeylocust,Flatbush
442658,5,Dead,,,Mott Haven-Port Morris
316985,18,Alive,Good,London planetree,Belmont
373039,16,Alive,Good,London planetree,SI45
124449,2,Alive,Good,Japanese zelkova,Old Astoria
585553,20,Alive,Fair,London planetree,QN70
663000,32,Alive,Good,London planetree,Murray Hill
567139,36,Alive,Good,silver maple,Murray Hill
601861,4,Alive,Good,swamp white oak,Lindenwood-Howard Beach
349596,3,Alive,Good,Atlantic white cedar,Bushwick North
130783,16,Alive,Good,northern red oak,West New Brighton-New Brighton-St. George
638265,6,Alive,Good,cherry,East Flushing
666723,8,Alive,Good,Callery pear,Jamaica
307997,12,Alive,Fair,littleleaf linden,BK42
484531,20,Alive,Good,London planetree,Soundview-Castle Hill-Clason Point-Harding Park
611810,18,Alive,Good,Japanese zelkova,QN55
722616,3,Alive,Good,sweetgum,Brownsville
280882,3,Dead,,,Erasmus
559373,4,Alive,Good,sweetgum,Crown Heights South
184771,4,Dead,,,Claremont-Bathgate
213836,38,Alive,Good,pin oak,Woodlawn-Wakefield
548202,10,Alive,Good,green ash,Williamsburg
267722,12,Alive,Poor,London planetree,SoHo-TriBeCa-Civic Center-Little Italy
605587,3,Alive,Good,serviceberry,Pomonok-Flushing Heights-Hillcrest
403410,7,Alive,Good,Japanese zelkova,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
525109,7,Alive,Poor,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
593891,4,Alive,Good,Norway maple,Annadale-Huguenot-Prince's Bay-Eltingville
361154,8,Alive,Good,Callery pear,Homecrest
434768,3,Alive,Good,red maple,East Tremont
370414,24,Alive,Good,ginkgo,Crown Heights North
597787,9,Alive,Good,crimson king maple,Whitestone
703815,21,Alive,Good,London planetree,Lindenwood-Howard Beach
4511,8,Alive,Good,Japanese zelkova,East Williamsburg
205143,7,Alive,Good,Schumard's oak,MN31
119387,17,Alive,Good,London planetree,Bay Ridge
32905,23,Alive,Fair,London planetree,Glen Oaks-Floral Park-New Hyde Park
147205,5,Alive,Good,Sophora,Ridgewood
252335,23,Alive,Fair,Norway maple,QN43
101702,5,Alive,Fair,Callery pear,BX33
289267,2,Alive,Good,Japanese zelkova,East Elmhurst
533641,9,Alive,Fair,pin oak,Great Kills
17830,3,Dead,,,SoHo-TriBeCa-Civic Center-Little Italy
703362,0,Stump,,,Brownsville
528725,10,Alive,Fair,red maple,Arden Heights
471397,6,Alive,Good,Sophora,Mount Hope
499195,11,Alive,Good,Norway maple,New Springville-Bloomfield-Travis
223051,4,Alive,Good,ginkgo,Bellerose
718850,29,Alive,Good,pin oak,South Jamaica
370773,14,Alive,Good,pin oak,Rossville-Woodrow
399559,6,Alive,Good,honeylocust,Far Rockaway-Bayswater
450796,3,Alive,Good,Callery pear,Cypress Hills-City Line
49855,12,Alive,Good,honeylocust,Stuyvesant Town-Cooper Village
633828,0,Stump,,,Glendale
310277,6,Alive,Good,black oak,QN70
22368,18,Alive,Good,sawtooth oak,Crown Heights North
711036,25,Alive,Fair,London planetree,Bath Beach
355601,11,Alive,Good,Callery pear,QN62
562807,3,Alive,Good,pin oak,Hollis
400966,9,Alive,Good,American linden,East Village
528704,5,Alive,Good,Callery pear,Arden Heights
202136,15,Alive,Good,ginkgo,MN40
62829,15,Alive,Good,pin oak,Flatbush
665600,6,Alive,Good,Kentucky coffeetree,South Jamaica
125796,4,Alive,Good,pin oak,Jamaica Estates-Holliswood
417129,5,Alive,Good,honeylocust,East New York
112153,21,Alive,Good,pin oak,Woodlawn-Wakefield
376273,30,Alive,Good,pin oak,QN51
713664,16,Alive,Good,Norway maple,QN55
352508,13,Alive,Good,honeylocust,Laurelton
317183,3,Dead,,,Erasmus
273635,5,Alive,Fair,honeylocust,SoHo-TriBeCa-Civic Center-Little Italy
384674,13,Alive,Good,white oak,Annadale-Huguenot-Prince's Bay-Eltingville
465729,5,Alive,Good,Callery pear,Morrisania-Melrose
446537,2,Alive,Good,swamp white oak,East New York
48403,41,Alive,Good,London planetree,MN01
558732,6,Alive,Good,Kentucky coffeetree,Baisley Park
571805,1,Alive,Good,Japanese zelkova,Rosedale
103492,38,Alive,Good,American linden,Bayside-Bayside Hills
61553,13,Alive,Good,cherry,Pelham Bay-Country Club-City Island
518115,17,Alive,Good,honeylocust,Co-op City
511255,14,Alive,Good,pin oak,Annadale-Huguenot-Prince's Bay-Eltingville
194974,14,Alive,Good,crimson king maple,Great Kills
431546,6,Alive,Good,London planetree,66
197512,8,Alive,Good,dawn redwood,New Springville-Bloomfield-Travis
364827,29,Alive,Good,American linden,Allerton-Pelham Gardens
233042,10,Alive,Good,Sophora,New Dorp-Midland Beach
249811,9,Alive,Good,honeylocust,Glen Oaks-Floral Park-New Hyde Park
655381,4,Alive,Good,pin oak,Jamaica
580696,23,Alive,Good,honeylocust,East Flushing
99930,2,Alive,Good,honeylocust,Central Harlem North-Polo Grounds
479262,10,Alive,Good,Siberian elm,Longwood
213439,11,Alive,Good,ginkgo,MN34
501266,2,Dead,,,Soundview-Castle Hill-Clason Point-Harding Park
157507,18,Alive,Poor,Norway maple,QN06
646468,4,Alive,Good,golden raintree,Richmond Hill
526336,5,Alive,Fair,honeylocust,Annadale-Huguenot-Prince's Bay-Eltingville
631668,3,Alive,Good,cherry,Dyker Heights
452455,8,Alive,Good,common hackberry,East Concourse-Concourse Village
688746,27,Alive,Good,London planetree,21
713114,21,Alive,Good,Norway maple,South Ozone Park
88945,27,Alive,Good,Schumard's oak,Murray Hill
135994,3,Alive,Good,American linden,Todt Hill-Emerson Hill-Heartland Village-Lighthous
206009,11,Alive,Good,American linden,Brighton Beach
118367,3,Alive,Good,silver linden,Lower East Side
397895,10,Alive,Good,Japanese zelkova,Madison
459634,22,Alive,Good,London planetree,Kew Gardens Hills
665655,13,Alive,Good,sycamore maple,South Jamaica
346296,0,Stump,,,Williamsbridge-Olinville
598144,6,Alive,Good,silver linden,Whitestone
503435,6,Alive,Good,maple,Annadale-Huguenot-Prince's Bay-Eltingville
285804,4,Alive,Good,Sophora,Park Slope-Gowanus
320383,6,Alive,Good,Callery pear,Great Kills
243246,2,Alive,Good,American linden,Bayside-Bayside Hills
489587,7,Alive,Good,sweetgum,Oakwood-Oakwood Beach
619287,14,Alive,Poor,Norway maple,Bay Ridge
232669,16,Alive,Good,cherry,Woodlawn-Wakefield
705023,10,Alive,Good,European hornbeam,Kew Gardens Hills
149361,19,Alive,Good,green ash,Steinway
243315,14,Alive,Fair,silver maple,Bayside-Bayside Hills
302511,8,Alive,Good,Norway maple,Flatlands
129569,22,Alive,Good,London planetree,Bedford
485236,13,Alive,Good,London planetree,Park Slope-Gowanus
35699,9,Alive,Good,sweetgum,Charleston-Richmond Valley-Tottenville
140829,5,Alive,Good,American elm,Fort Greene
266425,7,Alive,Good,Callery pear,Central Harlem North-Polo Grounds
716052,11,Alive,Good,Norway maple,Woodhaven
39007,5,Alive,Fair,Sophora,Kew Gardens Hills
238637,3,Alive,Fair,northern red oak,SoHo-TriBeCa-Civic Center-Little Italy
394186,25,Alive,Good,London planetree,Van Nest-Morris Park-Westchester Square
333309,4,Alive,Good,cherry,Lindenwood-Howard Beach
453166,7,Alive,Fair,Japanese zelkova,SoHo-TriBeCa-Civic Center-Little Italy
374066,25,Alive,Good,sugar maple,QN54
135082,2,Alive,Good,swamp white oak,Cambria Heights
487058,15,Alive,Fair,London planetree,Brighton Beach
136984,7,Alive,Good,honeylocust,East Harlem South
145497,3,Alive,Good,hardy rubber tree,Prospect Heights
100593,3,Alive,Good,pin oak,Kew Gardens Hills
160171,11,Dead,,,Schuylerville-Throgs Neck-Edgewater Park
287628,5,Alive,Good,pin oak,New Brighton-Silver Lake
713480,8,Alive,Poor,Sophora,Ozone Park
590057,29,Alive,Good,Siberian elm,Douglas Manor-Douglaston-Little Neck
648116,27,Alive,Good,pin oak,Oakland Gardens
238981,19,Alive,Good,London planetree,Windsor Terrace
516799,12,Alive,Good,London planetree,Co-op City
134803,10,Alive,Good,pin oak,Upper West Side
564383,7,Alive,Fair,Sophora,St. Albans
452442,25,Alive,Good,honeylocust,East Concourse-Concourse Village
177036,8,Alive,Good,northern red oak,BK33
585014,11,Alive,Good,crimson king maple,Georgetown-Marine Park-Bergen Beach-Mill Basin
225309,27,Alive,Good,pin oak,Bellerose
699401,14,Alive,Good,Sophora,20
505172,16,Alive,Fair,Sophora,Soundview-Castle Hill-Clason Point-Harding Park
256196,19,Alive,Good,Amur maackia,Astoria
239050,4,Alive,Good,honeylocust,Windsor Terrace
117012,13,Alive,Good,silver linden,Borough Park
503703,7,Alive,Poor,Callery pear,Annadale-Huguenot-Prince's Bay-Eltingville
562354,5,Alive,Good,cherry,Whitestone
897,19,Alive,Fair,pin oak,North Corona
192936,17,Alive,Good,red maple,Kew Gardens
220814,10,Alive,Good,green ash,Van Cortlandt Village
312952,13,Alive,Good,pin oak,Queens Village
676624,31,Alive,Good,London planetree,Georgetown-Marine Park-Bergen Beach-Mill Basin
421103,14,Alive,Good,golden raintree,Cambria Heights
435667,13,Alive,Good,London planetree,East New York
478115,5,Alive,Good,Callery pear,Rossville-Woodrow
511317,15,Alive,Good,honeylocust,Pelham Bay-Country Club-City Island
560847,9,Alive,Good,golden raintree,St. Albans
48246,18,Alive,Good,London planetree,Rego Park
266728,12,Alive,Good,Norway maple,Bensonhurst West
65744,8,Alive,Good,Japanese zelkova,University Heights-Morris Heights
210945,29,Alive,Good,London planetree,Steinway
305474,3,Alive,Poor,American linden,Hunters Point-Sunnyside-West Maspeth
325432,11,Alive,Good,Callery pear,Bayside-Bayside Hills
290404,4,Alive,Good,ginkgo,Upper East Side-Carnegie Hill
429408,8,Alive,Good,mimosa,East New York
664106,3,Alive,Good,shingle oak,Bayside-Bayside Hills
638152,30,Alive,Good,London planetree,Auburndale
476723,16,Alive,Good,pin oak,Bushwick South
351813,21,Alive,Good,London planetree,Rossville-Woodrow
222278,18,Alive,Good,pin oak,Yorkville
207945,8,Alive,Good,pin oak,Windsor Terrace
719420,22,Alive,Good,London planetree,South Ozone Park
417536,8,Alive,Good,cherry,Cypress Hills-City Line
392595,5,Alive,Good,red maple,Grymes Hill-Clifton-Fox Hills
558947,10,Alive,Good,Sophora,QN26
507836,21,Alive,Good,pin oak,Annadale-Huguenot-Prince's Bay-Eltingville
22731,2,Alive,Good,cherry,New Brighton-Silver Lake
